year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,school_status,lowest_grade_offered,highest_grade_offered,enrollment,title_i_status,title_i_eligible,title_i_schoolwide,magnet,shared_time,virtual,lunch_program,teachers_fte,school_id,seasch,city_location,zip_location,latitude,longitude,urban_centric_locale,congress_district_id,state_leg_district_lower,state_leg_district_upper,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,direct_certification
"2018","240009000201","Federal Hill Preparatory School","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Pre-K","5","323","School is eligible for Title I Schoolwide program (SWP) and provides Targeted Assistance program (TAS)","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","22","00201","30-300045","Baltimore","21230","39.277598","-76.611175","City, large","2403","24046","24046","323","0","323","134"
"2018","240018000521","Federalsburg Elementary School","MD","Caroline County Public Schools","Primary","Regular school","No","Open","Pre-K","5","447","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","37","00521","05-050501","Federalsburg","21632","38.690339","-75.779718","Town, fringe","2401","2437B","24037","327","21","348",""
"2018","240006000066","Ferndale Early Education Center","MD","Anne Arundel County Public Schools","Primary","Regular school","No","Open","Pre-K","Kindergarten","125","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","11","00066","02-021102","Glen Burnie","21061","39.184007","-76.642518","Suburb, large","2403","24032","24032","75","12","87",""
"2018","240048000829","Fields Road Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Pre-K","5","474","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","37","00829","15-150566","Gaithersburg","20878","39.118676","-77.21524","City, small","2406","24017","24017","135","29","164",""
"2018","240012000386","Fifth District Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","318","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","21","00386","03-030501","Upperco","21155","39.600984","-76.777293","Rural, fringe","2407","2442B","24042","36","11","47",""
"2018","240021001350","Flexible Student Support","MD","Carroll County Public Schools","High","Other/alternative school","No","Open","9","12","24","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","","01350","06-060903","Westminster","21157","39.534835","-76.990829","Rural, fringe","2408","24005","24005","8","0","8",""
"2018","240051001030","Flintstone Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","Open","Pre-K","5","451","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","34","01030","16-161208","Oxon Hill","20745","38.806865","-76.99528","Suburb, large","2404","24026","24026","342","41","383",""
"2018","240003000014","Flintstone Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","Open","Pre-K","5","226","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","17","00014","01-010301","Flintstone","21530","39.701416","-78.564443","Rural, distant","2406","2401C","24001","108","16","124",""
"2018","240048000873","Flora M. Singer Elementary School","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Pre-K","5","669","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","55","00873","15-150770","Silver Spring","20902","39.018776","-77.054672","Suburb, large","2408","24018","24018","202","54","256",""
"2018","240048001454","Flower Hill Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Pre-K","5","456","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","34","01454","15-150549","Gaithersburg","20879","39.158977","-77.171204","Suburb, large","2406","24039","24039","209","38","247",""
"2018","240048000830","Flower Valley Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","490","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","35","00830","15-150506","Rockville","20853","39.105748","-77.093079","Suburb, large","2406","24019","24019","84","26","110",""
"2018","240006000067","Folger Mckinsey Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","616","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","35","00067","02-022102","Severna Park","21146","39.08303","-76.538181","Suburb, large","2404","24033","24033","21","4","25",""
"2018","240042001552","Folly Quarter Middle","MD","Howard County Public Schools","Middle","Regular school","No","Open","6","8","660","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","43","01552","13-130307","Ellicott City","21042","39.26629","-76.983783","Town, fringe","2407","2409A","24009","7","1","8",""
"2018","240051001031","Forest Heights Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","Open","Pre-K","6","317","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","23","01031","16-161204","Oxon Hill","20745","38.815769","-77.002424","Suburb, large","2404","24026","24026","225","25","250",""
"2018","240039002948","Forest Hill Elementary","MD","Harford County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","508","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","35","02948","12-120326","Forest Hill","21050","39.586332","-76.385983","Suburb, midsize","2401","2435B","24035","32","5","37",""
"2018","240048000832","Forest Knolls Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Pre-K","5","721","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","52","00832","15-150803","Silver Spring","20901","39.03329","-77.020032","Suburb, large","2408","24019","24019","170","48","218",""
"2018","240039000692","Forest Lakes Elementary","MD","Harford County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","427","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","28","00692","12-120328","Forest Hill","21050","39.568984","-76.384816","Suburb, midsize","2401","24007","24007","39","10","49",""
"2018","240048000644","Forest Oak Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","Open","6","8","864","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","62","00644","15-150248","Gaithersburg","20877","39.153853","-77.184878","City, small","2406","24017","24017","390","98","488",""
"2018","240009000203","Forest Park High","MD","Baltimore City Public Schools","High","Regular school","No","Open","9","12","597","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","33","00203","30-300406","Baltimore","21207","39.3326","-76.689406","City, large","2407","24041","24041","597","0","597","363"
"2018","240042000177","Forest Ridge Elementary","MD","Howard County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","679","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","49","00177","13-130622","Laurel","20723","39.135139","-76.840112","Suburb, large","2402","24013","24013","130","38","168",""
"2018","240051001033","Fort Foote Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","Open","Pre-K","6","323","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","23","01033","16-161213","Fort Washington","20744","38.775797","-77.004998","Suburb, large","2404","24026","24026","181","30","211",""
"2018","240012000387","Fort Garrison Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","Open","Pre-K","5","282","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","19","00387","03-030308","Baltimore","21208","39.400612","-76.703356","Suburb, large","2403","24011","24011","23","5","28",""
"2018","240003000015","Fort Hill High","MD","Allegany County Public Schools","High","Regular school","No","Open","9","12","715","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","45","00015","01-010405","Cumberland","21502","39.644341","-78.74767","City, small","2406","2401C","24001","285","35","320",""
"2018","240006000068","Fort Smallwood Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","Open","Pre-K","5","456","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","28","00068","02-022112","Pasadena","21122","39.133603","-76.476805","Suburb, large","2403","2431B","24031","63","11","74",""
"2018","240051001039","Fort Washington Forest Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","Open","Pre-K","5","288","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","22","01039","16-160504","Fort Washington","20744","38.709066","-76.985511","Suburb, large","2405","24026","24026","134","40","174",""
"2018","240009000204","Fort Worthington Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Kindergarten","8","742","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","38","00204","30-300085","Baltimore","21213","39.307443","-76.578525","City, large","2407","24045","24045","742","0","742","593"
"2018","240039000394","Fountain Green Elementary","MD","Harford County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","498","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","31","00394","12-120327","Bel Air","21015","39.540963","-76.304502","Suburb, midsize","2401","2435B","24035","57","11","68",""
"2018","240066001265","Fountain Rock Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","Open","Pre-K","5","254","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","17","01265","21-212002","Hagerstown","21740","39.570599","-77.772948","Rural, fringe","2406","2402A","24002","68","14","82",""
"2018","240066001266","Fountaindale Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","Open","Pre-K","5","390","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","No","Yes participating without using any Provision or the CEP","26","01266","21-212701","Hagerstown","21742","39.668664","-77.718449","City, small","2406","2402B","24002","127","22","149",""
"2018","240006000069","Four Seasons Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","Open","Pre-K","5","681","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","39","00069","02-023272","Gambrills","21054","39.053295","-76.694405","Suburb, large","2404","24021","24021","52","8","60",""
"2018","240048000834","Fox Chapel Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Pre-K","5","598","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","Yes","No","No","Yes participating without using any Provision or the CEP","43","00834","15-150106","Germantown","20876","39.172213","-77.242078","Suburb, large","2406","24039","24039","227","80","307",""
"2018","240051001134","Frances Fuchs Early Childhood Center","MD","Prince Georges County Public Schools","Prekindergarten","Special education school","No","Open","Pre-K","Pre-K","305","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","54","01134","16-160107","Beltsville","20705","39.03538","-76.943567","Suburb, large","2404","24021","24021","167","34","201",""
"2018","240051001050","Francis Scott Key Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","Open","Pre-K","5","490","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","35","01050","16-160617","District Heights","20747","38.860262","-76.904134","Suburb, large","2404","24024","24024","326","56","382",""
"2018","240009000205","Francis Scott Key Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Pre-K","8","511","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","28","00205","30-300076","Baltimore","21230","39.268114","-76.59452","City, large","2403","24046","24046","511","0","511","202"
"2018","240021000533","Francis Scott Key High","MD","Carroll County Public Schools","High","Regular school","No","Open","9","12","929","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","54","00533","06-060202","Union Bridge","21791","39.592718","-77.133592","Rural, fringe","2408","24005","24005","210","65","275",""
"2018","240048090453","Francis Scott Key Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","Open","6","8","991","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","69","90453","15-150311","Silver Spring","20903","39.027714","-76.992276","Suburb, large","2403","24020","24020","504","125","629",""
"2018","240051001035","Francis T. Evans Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","Open","Pre-K","5","368","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","23","01035","16-160916","Clinton","20735","38.784689","-76.889716","Suburb, large","2404","24025","24025","151","39","190",""
"2018","240012000388","Franklin Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","Open","Pre-K","5","431","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","28","00388","03-030403","Reisterstown","21136","39.463111","-76.832898","Suburb, large","2402","24010","24010","88","22","110",""
"2018","240012000390","Franklin High","MD","Baltimore County Public Schools","High","Regular school","No","Open","9","12","1460","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","86","00390","03-030472","Reisterstown","21136","39.448231","-76.817413","Suburb, large","2402","24010","24010","414","102","516",""
"2018","240012000389","Franklin Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","Open","6","8","1254","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","76","00389","03-030451","Reisterstown","21136","39.465005","-76.830708","Suburb, large","2402","24010","24010","491","117","608",""
"2018","240009000208","Franklin Square Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Pre-K","8","469","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","27","00208","30-300095","Baltimore","21223","39.291134","-76.640722","City, large","2407","2444A","24044","469","0","469","383"
"2018","240033001011","Frederick County Career & Technology Center","MD","Frederick County Public Schools","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","29","01011","10-100221","Frederick","21702","39.450931","-77.415481","City, small","2406","2403A","24003","","","",""
"2018","240033001007","Frederick County Virtual School","MD","Frederick County Public Schools","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","1","01007","10-100100","Frederick","21701","39.43702","-77.398091","City, small","2406","2403A","24003","","","",""
"2018","240051001036","Frederick Douglass High","MD","Prince Georges County Public Schools","High","Regular school","No","Open","9","12","996","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","58","01036","16-161502","Upper Marlboro","20772","38.781506","-76.78172","Rural, fringe","2405","2423B","24023","271","89","360",""
"2018","240009000209","Frederick Douglass High","MD","Baltimore City Public Schools","High","Regular school","No","Open","9","12","850","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","45","00209","30-300450","Baltimore","21217","39.314815","-76.654892","City, large","2407","24040","24040","850","0","850","613"
"2018","240033000632","Frederick High","MD","Frederick County Public Schools","High","Regular school","No","Open","9","12","1407","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","83","00632","10-100209","Frederick","21701","39.416659","-77.426081","City, small","2406","2403A","24003","492","76","568",""
"2018","240021000534","Freedom District Elementary","MD","Carroll County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","540","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","33","00534","06-060505","Sykesville","21784","39.418987","-76.943452","Suburb, small","2408","24005","24005","24","5","29",""
"2018","240006001515","Freetown Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","Open","Pre-K","5","497","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","33","01515","02-021122","Glen Burnie","21060","39.136866","-76.580162","Suburb, large","2403","2431A","24031","257","40","297",""
"2018","240051001038","Friendly High","MD","Prince Georges County Public Schools","High","Regular school","No","Open","9","12","834","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","56","01038","16-160511","Fort Washington","20744","38.752107","-76.968574","Suburb, large","2405","24026","24026","337","96","433",""
"2018","240009001659","Friendship Academy of Engineering and Technology","MD","Baltimore City Public Schools","Missing/not reported","Regular school","No","Closed","","","","","","","","","","","","01659","30-300339","Baltimore","21214","39.36671","-76.560541","City, large","2403","24043","24043","","","",""
"2018","240021000052","Friendship Valley Elementary","MD","Carroll County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","493","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","34","00052","06-060714","Westminster","21157","39.545279","-77.004377","Suburb, small","2408","24005","24005","80","13","93",""
"2018","240036000667","Friendsville Elementary","MD","Garrett County Public Schools","Primary","Regular school","No","Open","Pre-K","5","147","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","9","00667","11-110202","Friendsville","21531","39.66594","-79.405191","Rural, distant","2406","2401A","24001","66","13","79",""
"2018","240003000016","Frost Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","Open","Pre-K","5","215","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","14","00016","01-011101","Frostburg","21532","39.671369","-78.930391","Suburb, small","2406","2401B","24001","51","12","63",""
"2018","240069001303","Fruitland Intermediate","MD","Wicomico County Public Schools","Primary","Regular school","No","Open","3","5","431","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","28","01303","22-221602","Fruitland","21826","38.325165","-75.622929","Suburb, small","2401","2438B","24038","180","34","214",""
"2018","240069001151","Fruitland Primary","MD","Wicomico County Public Schools","Primary","Regular school","No","Open","Pre-K","2","477","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","29","01151","22-221601","Fruitland","21826","38.319404","-75.611578","Suburb, small","2401","2438B","24038","199","35","234",""
"2018","240012000391","Fullerton Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","Open","Pre-K","5","618","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","35","00391","03-031404","Baltimore","21236","39.360855","-76.518363","Suburb, large","2403","24008","24008","235","50","285",""
"2018","240042000859","Fulton Elementary","MD","Howard County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","918","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","61","00859","13-130525","Fulton","20759","39.151072","-76.915852","Rural, fringe","2403","24013","24013","27","9","36",""
"2018","240009000210","Furley Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Pre-K","5","429","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","25","00210","30-300206","Baltimore","21206","39.32085","-76.545321","City, large","2402","24045","24045","429","0","429","301"
"2018","240051001211","G. James Gholson Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","Open","6","8","879","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","56","01211","16-161320","Landover","20785","38.903066","-76.875909","Suburb, large","2404","24024","24024","621","85","706",""
"2018","240039000700","G. Lisby Elementary at Hillsdale","MD","Harford County Public Schools","Primary","Regular school","No","Open","Pre-K","5","406","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","32","00700","12-120211","Aberdeen","21001","39.503745","-76.17988","Suburb, midsize","2402","2434A","24034","255","44","299",""
"2018","240048000836","Gaithersburg Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Pre-K","5","839","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","72","00836","15-150553","Gaithersburg","20877","39.143786","-77.191757","City, small","2406","24017","24017","610","92","702",""
"2018","240048000838","Gaithersburg High","MD","Montgomery County Public Schools","High","Regular school","No","Open","9","12","2352","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","162","00838","15-150551","Gaithersburg","20877","39.136112","-77.194719","City, small","2406","24017","24017","827","193","1020",""
"2018","240048000837","Gaithersburg Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","Open","6","8","863","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","66","00837","15-150554","Gaithersburg","20877","39.144001","-77.187758","City, small","2406","24017","24017","341","73","414",""
"2018","240027000588","Gale-Bailey Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","Open","Pre-K","5","394","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","28","00588","08-081001","Marbury","20658","38.561166","-77.150534","Rural, fringe","2405","24028","24028","132","16","148",""
"2018","240045001695","Galena Elementary School","MD","Kent County Public Schools","Primary","Regular school","No","Open","Pre-K","5","344","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","28","01695","14-140105","Galena","21635","39.338528","-75.878098","Rural, distant","2401","24036","24036","152","12","164",""
"2018","240048000839","Galway Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Pre-K","5","788","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","57","00839","15-150313","Silver Spring","20904","39.063949","-76.945715","Suburb, large","2403","24014","24014","387","81","468",""
"2018","240009000212","Gardenville Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Pre-K","5","295","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","18","00212","30-300211","Baltimore","21206","39.338867","-76.552536","City, large","2402","24045","24045","295","0","295","199"
"2018","240009000213","Garrett Heights Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Pre-K","8","326","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","19","00213","30-300212","Baltimore","21214","39.349407","-76.569715","City, large","2407","24043","24043","326","0","326","182"
"2018","240048000840","Garrett Park Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","798","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","43","00840","15-150204","Kensington","20895","39.032849","-77.096676","Suburb, large","2408","24018","24018","83","34","117",""
"2018","240021001548","Gateway School","MD","Carroll County Public Schools","High","Other/alternative school","No","Open","9","12","69","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","18","01548","06-060716","Westminster","21157","39.534835","-76.990829","Rural, fringe","2408","24005","24005","22","6","28",""
"2018","240051001041","Gaywood Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","Open","Pre-K","5","486","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","44","01041","16-161411","Seabrook","20706","38.979637","-76.839917","Suburb, large","2405","24022","24022","321","53","374",""
"2018","240012001438","General John Stricker Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","Open","6","8","728","School is eligible for Title I Schoolwide program (SWP) and provides Targeted Assistance program (TAS)","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","54","01438","03-031255","Baltimore","21222","39.27388","-76.491396","Suburb, large","2402","24006","24006","452","75","527",""
"2018","240027000589","General Smallwood Middle School","MD","Charles County Public Schools","Middle","Regular school","No","Open","6","8","532","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","40","00589","08-080705","Indian Head","20640","38.602881","-77.134596","Suburb, midsize","2405","24028","24028","244","33","277",""
"2018","240006000072","George Fox Middle","MD","Anne Arundel County Public Schools","Middle","Regular school","No","Open","6","8","863","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","58","00072","02-022033","Pasadena","21122","39.132251","-76.548984","Suburb, large","2404","2431B","24031","235","40","275",""
"2018","240006000071","George T. Cromwell Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","Open","1","5","321","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","22","00071","02-021112","Glen Burnie","21061","39.184744","-76.629687","Suburb, large","2403","24032","24032","118","28","146",""
"2018","240012000230","George W. Carver Center for Arts & Technology","MD","Baltimore County Public Schools","High","Vocational school","No","Open","9","12","942","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","No","Yes participating without using any Provision or the CEP","58","00230","03-030975","Towson","21204","39.40827","-76.610327","City, small","2402","2442B","24042","124","65","189",""
"2018","240009000219","George W. F. McMechen High","MD","Baltimore City Public Schools","High","Special education school","No","Open","9","12","46","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","15","00219","30-300177","Baltimore","21215","39.33737","-76.683521","City, large","2407","24041","24041","46","0","46","21"
"2018","240060001483","George Washington Carver Elementary","MD","St. Marys County Public Schools","Primary","Regular school","No","Open","Pre-K","5","623","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","41","01483","18-180805","Great Mills","20634","38.250006","-76.480352","Suburb, small","2405","2429B","24029","494","31","525",""
"2018","240009000220","George Washington Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","Open","Pre-K","5","222","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","14","00220","30-300022","Baltimore","21230","39.281104","-76.62918","City, large","2407","24040","24040","222","0","222","168"
"2018","240003000017","Georges Creek Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","Open","Pre-K","5","302","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","20","00017","01-011001","Lonaconing","21539","39.578241","-78.963827","Rural, fringe","2406","2401A","24001","302","0","302","299"
