year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,school_status,lowest_grade_offered,highest_grade_offered,enrollment,title_i_status,title_i_eligible,title_i_schoolwide,magnet,shared_time,virtual,lunch_program,teachers_fte,school_id,seasch,city_location,zip_location,latitude,longitude,urban_centric_locale,congress_district_id,state_leg_district_lower,state_leg_district_upper,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,direct_certification
"2018","510060000224","BROOKVILLE MIDDLE","VA","CAMPBELL CO PBLC SCHS","Middle","Regular school","No","Open","6","8","723","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","46","00224","016-0160020","Lynchburg","24502","37.345538","-79.239443","Suburb, midsize","5105","51022","51023","214","55","269",""
"2018","510384001678","BROOKWOOD ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","633","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","35","01678","128-1280630","Virginia Beach","23452","36.819623","-76.077257","City, large","5102","51084","51008","300","85","385",""
"2018","510294002454","BROSVILLE ELEM","VA","PITTSYLVANIA CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","251","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","18","02454","071-0711853","Danville","24541","36.620187","-79.604583","Rural, distant","5105","51014","51020","138","21","159",""
"2018","510009000018","BROWNSVILLE ELEM","VA","ALBEMARLE CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","817","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","47","00018","002-0020941","Crozet","22932","38.052126","-78.703138","Rural, fringe","5105","51025","51025","72","12","84",""
"2018","510048000183","BRUNSWICK HIGH","VA","BRUNSWICK CO PBLC SCHS","High","Regular school","No","Open","9","12","497","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","43","00183","013-0130650","Lawrenceville","23868","36.767744","-77.829389","Town, distant","5105","51075","51015","482","0","482",""
"2018","510415001812","BRUTON HIGH","VA","YORK CO PBLC SCHS","High","Regular school","No","Open","9","12","551","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","51","01812","098-0980020","Williamsburg","23188","37.311041","-76.691906","Rural, fringe","5102","51096","51003","118","27","145",""
"2018","510126000497","BRYANT HIGH","VA","FAIRFAX CO PBLC SCHS","High","Other/alternative school","No","Open","7","12","340","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","31","00497","029-0292201","Alexandria","22306","38.763789","-77.079427","Suburb, large","5108","51044","51036","124","13","137",""
"2018","510051000191","BUCHANAN COUNTY TECHNOLOGY CAREER & HIGHER LEARNING CENTER","VA","BUCHANAN CO PBLC SCHS","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","00191","014-0141030","Grundy","24614","37.295491","-82.049142","Rural, remote","5109","51003","51038","","","",""
"2018","510042000167","BUCHANAN ELEM","VA","BOTETOURT CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","271","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","19","00167","012-0120020","Buchanan","24066","37.512223","-79.703977","Rural, distant","5106","51019","51023","104","32","136",""
"2018","510054002870","BUCKINGHAM CO ELEM","VA","BUCKINGHAM CO PBLC SCHS","Primary","Regular school","No","Open","3","5","503","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","28","02870","015-0150724","Dillwyn","23936","37.553835","-78.484397","Rural, remote","5105","51059","51022","408","0","408",""
"2018","510054002867","BUCKINGHAM CO PRE SCH CTR","VA","BUCKINGHAM CO PBLC SCHS","Prekindergarten","Regular school","No","Open","Pre-K","Pre-K","114","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","7","02867","015-0150020","Buckingham","23921","37.542607","-78.508842","Rural, remote","5105","51059","51022","88","0","88",""
"2018","510054002869","BUCKINGHAM CO PRIMARY","VA","BUCKINGHAM CO PBLC SCHS","Primary","Regular school","No","Open","Kindergarten","2","449","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","29","02869","015-0150723","Dillwyn","23936","37.554223","-78.484582","Rural, remote","5105","51059","51022","368","0","368",""
"2018","510054000209","BUCKINGHAM CO. MIDDLE","VA","BUCKINGHAM CO PBLC SCHS","Middle","Regular school","No","Open","6","8","488","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","32","00209","015-0150721","Buckingham","23921","37.536031","-78.502363","Rural, remote","5105","51059","51022","281","42","323",""
"2018","510054000210","BUCKINGHAM COUNTY HIGH","VA","BUCKINGHAM CO PBLC SCHS","High","Regular school","No","Open","9","12","573","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","43","00210","015-0150700","Buckingham","23921","37.541287","-78.510833","Rural, remote","5105","51059","51022","280","48","328",""
"2018","510313002588","BUCKLAND MILLS ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","673","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","No","Yes participating without using any Provision or the CEP","37","02588","075-0750950","Gainesville","20155","38.798124","-77.636058","Suburb, large","5110","51013","51028","103","36","139",""
"2018","510126000435","BUCKNELL ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","252","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","27","00435","029-0290700","Alexandria","22307","38.766606","-77.074342","Suburb, large","5108","51044","51036","125","34","159",""
"2018","510030000117","BUFFALO GAP HIGH","VA","AUGUSTA CO PBLC SCHS","High","Regular school","No","Open","9","12","485","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","40","00117","008-0080660","Swoope","24479","38.19412","-79.217968","Rural, distant","5106","51020","51024","134","32","166",""
"2018","510225002832","BUFFALO TRAIL ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","960","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","51","02832","053-0530450","Aldie","20105","38.899709","-77.544151","Rural, fringe","5110","51087","51013","29","19","48",""
"2018","510078000271","BUFORD MIDDLE","VA","CHARLOTTESVILLE CTY PBLC SCHS","Middle","Regular school","No","Open","7","8","536","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","47","00271","104-1040100","Charlottesville","22903","38.026162","-78.497047","City, small","5105","51057","51025","263","28","291",""
"2018","510126002820","BULL RUN E C RESOURCE CTR","VA","FAIRFAX CO PBLC SCHS","Prekindergarten","Regular school","No","Open","Pre-K","Pre-K","238","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","No","4","02820","029-0292251","Chantilly","20151","38.874204","-77.410114","Suburb, large","5110","51067","51034","","","",""
"2018","510126001904","BULL RUN ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","804","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","53","01904","029-0292225","Centreville","20121","38.828656","-77.475722","Rural, fringe","5110","51040","51037","207","79","286",""
"2018","510313002303","BULL RUN MIDDLE","VA","PRINCE WILLIAM CO PBLC SCHS","Middle","Regular school","No","Open","6","8","1196","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","74","02303","075-0750920","Gainesville","20155","38.823545","-77.604788","Suburb, large","5110","51040","51028","310","55","365",""
"2018","510126002032","BURKE SCHOOL","VA","FAIRFAX CO PBLC SCHS","Ungraded","Special education school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02032","029-0290310","Burke","22015","38.784049","-77.278511","Suburb, large","5111","51041","51037","","","",""
"2018","510333001444","BURLINGTON ELEM","VA","ROANOKE CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","453","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","27","01444","080-0800180","Roanoke","24019","37.343525","-79.961034","Suburb, midsize","5106","51017","51021","228","46","274",""
"2018","510078000272","BURNLEY-MORAN ELEM","VA","CHARLOTTESVILLE CTY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","4","390","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","28","00272","104-1040070","Charlottesville","22901","38.035466","-78.46289","City, small","5105","51057","51025","166","11","177",""
"2018","510144000633","BURNT CHIMNEY ELEM","VA","FRANKLIN CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","275","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","21","00633","033-0331320","Wirtz","24184","37.101275","-79.816359","Rural, distant","5105","51022","51019","117","22","139",""
"2018","510333001469","BURTON CTR. FOR ARTS AND TECH.","VA","ROANOKE CO PBLC SCHS","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","Yes","No","No","","01469","080-0800590","Salem","24153","37.274732","-80.027251","Suburb, midsize","5109","51008","51019","","","",""
"2018","510126000438","BUSH HILL ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","541","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","42","00438","029-0290680","Alexandria","22310","38.790145","-77.124223","Suburb, large","5108","51043","51039","82","31","113",""
"2018","510000902051","BUTLER FARM CAMPUS","VA","NEW HORIZONS CAREER & TECH CTR","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02051","307-3070220","Hampton","23666","37.062741","-76.411252","City, midsize","5103","51091","51002","","","",""
"2018","510081000457","BUTTS ROAD INT","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","Open","3","5","656","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","37","00457","136-1360860","Chesapeake","23322","36.713756","-76.178108","Suburb, large","5104","51078","51014","76","8","84",""
"2018","510081000281","BUTTS ROAD PRIMARY","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","2","553","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","28","00281","136-1360770","Chesapeake","23322","36.709509","-76.202757","Suburb, large","5104","51078","51014","53","11","64",""
"2018","510165000683","BYRD ELEM","VA","GOOCHLAND CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","344","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","28","00683","037-0370120","Goochland","23063","37.75704","-78.057722","Rural, distant","5107","51065","51022","132","19","151",""
"2018","510084000319","C C WELLS ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","678","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","40","00319","021-0210050","Chester","23831","37.336287","-77.439851","Suburb, large","5104","51066","51011","183","38","221",""
"2018","510084000320","C E CURTIS ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","756","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","48","00320","021-0210492","Chester","23831","37.360983","-77.433743","Suburb, large","5104","51062","51011","307","60","367",""
"2018","510180000734","C. ALTON LINDSAY MIDDLE","VA","HAMPTON CITY PBLC SCHS","Middle","Regular school","No","Open","6","8","684","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","51","00734","112-1120450","Hampton","23661","37.018115","-76.399614","City, midsize","5103","51092","51002","520","0","520",""
"2018","510132002185","C. HUNTER RITCHIE ELEM","VA","FAUQUIER CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","481","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","31","02185","030-0300460","New Baltimore","20187","38.760859","-77.695079","Rural, fringe","5105","51031","51027","49","8","57",""
"2018","510225000915","C. S. MONROE TECHNOLOGY CTR.","VA","LOUDOUN CO PBLC SCHS","Missing/not reported","Vocational school","No","Closed","","","","","","","","","","","","00915","053-0530100","Leesburg","20175","39.115209","-77.582145","Suburb, large","5110","51010","51033","","","",""
"2018","510313001289","C.A. SINCLAIR ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","750","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","52","01289","075-0750620","Manassas","20109","38.787432","-77.507201","Suburb, large","5101","51013","51029","519","88","607",""
"2018","510313000186","C.D. HYLTON HIGH","VA","PRINCE WILLIAM CO PBLC SCHS","High","Regular school","No","Open","9","12","2315","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","130","00186","075-0750710","Woodbridge","22193","38.649538","-77.38436","Suburb, large","5111","51031","51029","807","195","1002",""
"2018","510132000604","C.M. BRADLEY ELEM","VA","FAUQUIER CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","404","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","30","00604","030-0300730","Warrenton","20186","38.734653","-77.799909","Suburb, large","5105","51018","51027","93","11","104",""
"2018","510015201885","CALLAGHAN ELEM","VA","ALLEGHANY CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","220","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","16","01885","003-0030110","Covington","24426","37.813186","-80.078219","Rural, distant","5109","51019","51025","94","15","109",""
"2018","510144000634","CALLAWAY ELEM","VA","FRANKLIN CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","236","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","16","00634","033-0330350","Callaway","24067","37.011774","-80.047691","Rural, distant","5105","51009","51019","119","16","135",""
"2018","510126000439","CAMELOT ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","610","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","44","00439","029-0291940","Annandale","22003","38.848452","-77.225059","Suburb, large","5111","51053","51034","164","47","211",""
"2018","510081000282","CAMELOT ELEM","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","560","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","37","00282","136-1360090","Chesapeake","23323","36.778242","-76.348808","Suburb, large","5103","51077","51005","353","55","408",""
"2018","510126000440","CAMERON ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","535","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","41","00440","029-0290620","Alexandria","22303","38.800224","-77.091493","Suburb, large","5108","51043","51030","289","60","349",""
"2018","510267001084","CAMP ALLEN ELEM","VA","NORFOLK CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","360","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","26","01084","118-1180040","Norfolk","23505","36.928398","-76.296724","City, midsize","5102","51079","51006","210","35","245",""
"2018","510060000225","CAMPBELL CO TECH  CTR","VA","CAMPBELL CO PBLC SCHS","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","00225","016-0160030","Rustburg","24588","37.25184","-79.18224","Rural, fringe","5105","51059","51023","","","",""
"2018","510192000838","CAMPBELL COURT ELEM","VA","HENRY CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","319","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","22","00838","044-0440590","Bassett","24055","36.757019","-79.982525","Town, distant","5109","51009","51020","286","0","286",""
"2018","510027001940","CAMPBELL ELEM","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","444","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","33","01940","007-0070615","Arlington","22204","38.858267","-77.125937","City, midsize","5108","51047","51031","180","38","218",""
"2018","510180003048","CAMPUS AT LEE","VA","HAMPTON CITY PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","03048","112-1120623","Hampton","23669","37.01993","-76.394511","City, midsize","5103","51092","51002","","","",""
"2018","510126000441","CANTERBURY WOODS ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","787","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","49","00441","029-0291590","Annandale","22003","38.820793","-77.249565","Suburb, large","5111","51039","51034","87","23","110",""
"2018","510360001573","CAPRON ELEM","VA","SOUTHAMPTON CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","197","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","15","01573","087-0870710","Capron","23829","36.704666","-77.19001","Rural, distant","5104","51075","51018","104","9","113",""
"2018","510180000735","CAPTAIN JOHN SMITH ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","414","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","24","00735","112-1120460","Hampton","23669","37.045368","-76.324028","City, midsize","5103","51092","51002","371","0","371",""
"2018","510126000442","CARDINAL FOREST ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","604","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","42","00442","029-0291690","Springfield","22152","38.79198","-77.240242","Suburb, large","5111","51042","51035","128","53","181",""
"2018","510225002980","CARDINAL RIDGE ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","858","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","48","02980","053-0530460","Centreville","20120","38.89551","-77.516921","Rural, fringe","5110","51087","51013","54","18","72",""
"2018","510234002206","CARL B. HUTCHERSON BUILDING","VA","LYNCHBURG CITY PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02206","115-1150310","Lynchburg","24501","37.399893","-79.134425","City, small","5106","51022","51022","","","",""
"2018","510027000093","CARLIN SPRINGS ELEM","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","617","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","50","00093","007-0070090","Arlington","22204","38.863037","-77.132133","City, midsize","5108","51047","51031","425","89","514",""
"2018","510066000238","CAROLINE HIGH","VA","CAROLINE CO PBLC SCHS","High","Regular school","No","Open","9","12","1179","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","67","00238","017-0170460","Milford","22514","38.000472","-77.414622","Rural, distant","5101","51055","51004","434","100","534",""
"2018","510066000051","CAROLINE MIDDLE","VA","CAROLINE CO PBLC SCHS","Middle","Regular school","No","Open","6","8","927","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","38","00051","017-0170450","Milford","22514","38.003326","-77.410587","Rural, distant","5101","51055","51004","433","75","508",""
"2018","510069002489","CARROLL COUNTY ED CENTER","VA","CARROLL CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02489","018-0181240","Hillsville","24343","36.757074","-80.736612","Rural, distant","5109","51006","51020","","","",""
"2018","510069000242","CARROLL COUNTY HIGH","VA","CARROLL CO PBLC SCHS","High","Regular school","No","Open","9","12","1101","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","80","00242","018-0181230","Hillsville","24343","36.762344","-80.723367","Rural, distant","5109","51006","51020","443","76","519",""
"2018","510069000257","CARROLL COUNTY MIDDLE","VA","CARROLL CO PBLC SCHS","Middle","Regular school","No","Open","6","8","835","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","65","00257","018-0180450","Hillsville","24343","36.768739","-80.739134","Rural, distant","5109","51006","51019","435","73","508",""
"2018","510010002370","CARROLL/GALAX/JOY RANCH REG ALTERNATIVE ED","VA","CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02370","424-4240424","Hillsville","24343","36.767811","-80.734998","Rural, distant","5109","51006","51019","","","",""
"2018","510201000547","CARROLLTON ELEM","VA","ISLE OF WIGHT CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","3","647","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","38","00547","046-0460421","Carrollton","23314","36.938777","-76.557221","Rural, fringe","5103","51064","51003","151","17","168",""
"2018","510201000872","CARRSVILLE ELEM","VA","ISLE OF WIGHT CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","245","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","18","00872","046-0460280","Carrsville","23315","36.714281","-76.833251","Rural, distant","5103","51064","51014","81","19","100",""
"2018","510126001756","CARSON MIDDLE","VA","FAIRFAX CO PBLC SCHS","Middle","Regular school","No","Open","7","8","1501","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","No","Yes participating without using any Provision or the CEP","92","01756","029-0292222","Herndon","20171","38.927278","-77.419005","Suburb, large","5110","51086","51033","109","41","150",""
"2018","510198000865","CARTER G. WOODSON MIDDLE","VA","HOPEWELL CITY PBLC SCHS","Middle","Regular school","No","Open","6","8","931","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","56","00865","114-1140110","Hopewell","23860","37.290448","-77.291667","Suburb, large","5104","51063","51016","874","0","874",""
"2018","510084001605","CARVER COLLEGE AND CAREER ACADEMY","VA","CHESTERFIELD CO PBLC SCHS","High","Other/alternative school","No","Open","9","12","270","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","28","01605","021-0210030","Chester","23831","37.348223","-77.472467","Suburb, large","5104","51066","51011","130","17","147",""
"2018","510264001043","CARVER ELEM","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","719","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","44","01043","117-1171170","Newport News","23605","37.02769","-76.445819","City, midsize","5103","51095","51001","603","0","603",""
"2018","510189000824","CARVER ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","455","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","26","00824","043-0430650","Richmond","23233","37.606979","-77.628255","Suburb, large","5107","51072","51012","166","35","201",""
"2018","510084000321","CARVER MIDDLE","VA","CHESTERFIELD CO PBLC SCHS","Middle","Regular school","No","Open","6","8","1020","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","73","00321","021-0210420","Chester","23831","37.301695","-77.43099","Rural, fringe","5104","51066","51016","407","89","496",""
"2018","510138000622","CARYSBROOK ELEM","VA","FLUVANNA CO PBLC SCHS","Primary","Regular school","No","Open","3","4","483","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","32","00622","032-0320300","Fork Union","23055","37.823205","-78.278004","Rural, distant","5105","51065","51022","149","22","171",""
"2018","510030000118","CASSELL ELEM","VA","AUGUSTA CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","708","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","43","00118","008-0080030","Waynesboro","22980","38.13097","-78.87154","Rural, fringe","5106","51025","51024","313","56","369",""
"2018","510342001513","CASTLEWOOD ELEM","VA","RUSSELL CO PBLC SCHS","Primary","Regular school","No","Open","1","7","418","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","29","01513","083-0830792","Castlewood","24224","36.871795","-82.29572","Rural, distant","5109","51004","51038","400","0","400",""
"2018","510342001514","CASTLEWOOD HIGH","VA","RUSSELL CO PBLC SCHS","High","Regular school","No","Open","8","12","367","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","28","01514","083-0830791","Castlewood","24224","36.871469","-82.295504","Rural, distant","5109","51004","51038","200","36","236",""
"2018","510225000914","CATOCTIN ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","660","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","37","00914","053-0530710","Leesburg","20175","39.108684","-77.574595","Suburb, large","5110","51010","51033","142","19","161",""
