year,ncessch,school_name,state_location,sex,enrollment
"2018","510004202394","CRATER JUVENILE DETENTION HOME","VA","Female","0"
"2018","510004202394","CRATER JUVENILE DETENTION HOME","VA","Male","0"
"2018","510384001682","CREEDS ELEM","VA","Total","335"
"2018","510384001682","CREEDS ELEM","VA","Unknown","0"
"2018","510384001682","CREEDS ELEM","VA","Female","152"
"2018","510384001682","CREEDS ELEM","VA","Male","183"
"2018","510371002630","CREEKSIDE ELEM","VA","Total","767"
"2018","510371002630","CREEKSIDE ELEM","VA","Unknown","0"
"2018","510371002630","CREEKSIDE ELEM","VA","Female","360"
"2018","510371002630","CREEKSIDE ELEM","VA","Male","407"
"2018","510225002773","CREIGHTONS CORNER ELEM","VA","Total","1123"
"2018","510225002773","CREIGHTONS CORNER ELEM","VA","Unknown","0"
"2018","510225002773","CREIGHTONS CORNER ELEM","VA","Female","588"
"2018","510225002773","CREIGHTONS CORNER ELEM","VA","Male","535"
"2018","510189000793","CRESTVIEW ELEM","VA","Total","374"
"2018","510189000793","CRESTVIEW ELEM","VA","Unknown","0"
"2018","510189000793","CRESTVIEW ELEM","VA","Female","165"
"2018","510189000793","CRESTVIEW ELEM","VA","Male","209"
"2018","510084000325","CRESTWOOD ELEM","VA","Total","565"
"2018","510084000325","CRESTWOOD ELEM","VA","Unknown","0"
"2018","510084000325","CRESTWOOD ELEM","VA","Female","223"
"2018","510084000325","CRESTWOOD ELEM","VA","Male","342"
"2018","510126000454","CRESTWOOD ELEM","VA","Total","612"
"2018","510126000454","CRESTWOOD ELEM","VA","Unknown","0"
"2018","510126000454","CRESTWOOD ELEM","VA","Female","295"
"2018","510126000454","CRESTWOOD ELEM","VA","Male","317"
"2018","510081000286","CRESTWOOD INTERMEDIATE","VA","Total","701"
"2018","510081000286","CRESTWOOD INTERMEDIATE","VA","Unknown","0"
"2018","510081000286","CRESTWOOD INTERMEDIATE","VA","Female","335"
"2018","510081000286","CRESTWOOD INTERMEDIATE","VA","Male","366"
"2018","510081000287","CRESTWOOD MIDDLE","VA","Total","603"
"2018","510081000287","CRESTWOOD MIDDLE","VA","Unknown","0"
"2018","510081000287","CRESTWOOD MIDDLE","VA","Female","290"
"2018","510081000287","CRESTWOOD MIDDLE","VA","Male","313"
"2018","510279001169","CREWE PRIMARY","VA","Total","382"
"2018","510279001169","CREWE PRIMARY","VA","Unknown","0"
"2018","510279001169","CREWE PRIMARY","VA","Female","195"
"2018","510279001169","CREWE PRIMARY","VA","Male","187"
"2018","510264001237","CRITTENDEN MIDDLE","VA","Total","1038"
"2018","510264001237","CRITTENDEN MIDDLE","VA","Unknown","0"
"2018","510264001237","CRITTENDEN MIDDLE","VA","Female","480"
"2018","510264001237","CRITTENDEN MIDDLE","VA","Male","558"
"2018","510315001330","CRITZER ELEM","VA","Total","409"
"2018","510315001330","CRITZER ELEM","VA","Unknown","0"
"2018","510315001330","CRITZER ELEM","VA","Female","203"
"2018","510315001330","CRITZER ELEM","VA","Male","206"
"2018","510126002118","CROSSFIELD ELEM","VA","Total","627"
"2018","510126002118","CROSSFIELD ELEM","VA","Unknown","0"
"2018","510126002118","CROSSFIELD ELEM","VA","Female","280"
"2018","510126002118","CROSSFIELD ELEM","VA","Male","347"
"2018","510008602357","CROSSROADS ALTERNATIVE/BRISTOL CITY","VA","Total","0"
"2018","510008602357","CROSSROADS ALTERNATIVE/BRISTOL CITY","VA","Unknown","0"
"2018","510008602357","CROSSROADS ALTERNATIVE/BRISTOL CITY","VA","Female","0"
"2018","510008602357","CROSSROADS ALTERNATIVE/BRISTOL CITY","VA","Male","0"
"2018","510267001090","CROSSROADS ELEMENTARY","VA","Total","861"
"2018","510267001090","CROSSROADS ELEMENTARY","VA","Unknown","0"
"2018","510267001090","CROSSROADS ELEMENTARY","VA","Female","420"
"2018","510267001090","CROSSROADS ELEMENTARY","VA","Male","441"
"2018","510009000020","CROZET ELEM","VA","Total","363"
"2018","510009000020","CROZET ELEM","VA","Unknown","0"
"2018","510009000020","CROZET ELEM","VA","Female","175"
"2018","510009000020","CROZET ELEM","VA","Male","188"
"2018","510330000385","CRYSTAL SPRING ELEM","VA","Total","360"
"2018","510330000385","CRYSTAL SPRING ELEM","VA","Unknown","0"
"2018","510330000385","CRYSTAL SPRING ELEM","VA","Female","170"
"2018","510330000385","CRYSTAL SPRING ELEM","VA","Male","190"
"2018","510126002061","CUB RUN ELEM","VA","Total","571"
"2018","510126002061","CUB RUN ELEM","VA","Unknown","0"
"2018","510126002061","CUB RUN ELEM","VA","Female","290"
"2018","510126002061","CUB RUN ELEM","VA","Male","281"
"2018","510339002782","CUB RUN ELEM","VA","Total","678"
"2018","510339002782","CUB RUN ELEM","VA","Unknown","0"
"2018","510339002782","CUB RUN ELEM","VA","Female","312"
"2018","510339002782","CUB RUN ELEM","VA","Male","366"
"2018","510105000376","CULPEPER COUNTY HIGH","VA","Total","1176"
"2018","510105000376","CULPEPER COUNTY HIGH","VA","Unknown","0"
"2018","510105000376","CULPEPER COUNTY HIGH","VA","Female","582"
"2018","510105000376","CULPEPER COUNTY HIGH","VA","Male","594"
"2018","510105000377","CULPEPER MIDDLE","VA","Total","1101"
"2018","510105000377","CULPEPER MIDDLE","VA","Unknown","0"
"2018","510105000377","CULPEPER MIDDLE","VA","Female","560"
"2018","510105000377","CULPEPER MIDDLE","VA","Male","541"
"2018","510108000383","CUMBERLAND ELEM","VA","Total","549"
"2018","510108000383","CUMBERLAND ELEM","VA","Unknown","0"
"2018","510108000383","CUMBERLAND ELEM","VA","Female","282"
"2018","510108000383","CUMBERLAND ELEM","VA","Male","267"
"2018","510108000057","CUMBERLAND HIGH","VA","Total","419"
"2018","510108000057","CUMBERLAND HIGH","VA","Unknown","0"
"2018","510108000057","CUMBERLAND HIGH","VA","Female","193"
"2018","510108000057","CUMBERLAND HIGH","VA","Male","226"
"2018","510108000058","CUMBERLAND MIDDLE","VA","Total","398"
"2018","510108000058","CUMBERLAND MIDDLE","VA","Unknown","0"
"2018","510108000058","CUMBERLAND MIDDLE","VA","Female","196"
"2018","510108000058","CUMBERLAND MIDDLE","VA","Male","202"
"2018","510126000455","CUNNINGHAM PARK ELEM","VA","Total","488"
"2018","510126000455","CUNNINGHAM PARK ELEM","VA","Unknown","0"
"2018","510126000455","CUNNINGHAM PARK ELEM","VA","Female","231"
"2018","510126000455","CUNNINGHAM PARK ELEM","VA","Male","257"
"2018","510087000354","D G COOLEY ELEM","VA","Total","531"
"2018","510087000354","D G COOLEY ELEM","VA","Unknown","0"
"2018","510087000354","D G COOLEY ELEM","VA","Female","266"
"2018","510087000354","D G COOLEY ELEM","VA","Male","265"
"2018","510402002171","D.J. MONTAGUE ELEM","VA","Total","506"
"2018","510402002171","D.J. MONTAGUE ELEM","VA","Unknown","0"
"2018","510402002171","D.J. MONTAGUE ELEM","VA","Female","237"
"2018","510402002171","D.J. MONTAGUE ELEM","VA","Male","269"
"2018","510313001291","DALE CITY ELEM","VA","Total","453"
"2018","510313001291","DALE CITY ELEM","VA","Unknown","0"
"2018","510313001291","DALE CITY ELEM","VA","Female","211"
"2018","510313001291","DALE CITY ELEM","VA","Male","242"
"2018","510390001984","DAMASCUS MIDDLE","VA","Total","217"
"2018","510390001984","DAMASCUS MIDDLE","VA","Unknown","0"
"2018","510390001984","DAMASCUS MIDDLE","VA","Female","106"
"2018","510390001984","DAMASCUS MIDDLE","VA","Male","111"
"2018","510294001214","DAN RIVER HIGH","VA","Total","727"
"2018","510294001214","DAN RIVER HIGH","VA","Unknown","0"
"2018","510294001214","DAN RIVER HIGH","VA","Female","374"
"2018","510294001214","DAN RIVER HIGH","VA","Male","353"
"2018","510294001213","DAN RIVER MIDDLE","VA","Total","518"
"2018","510294001213","DAN RIVER MIDDLE","VA","Unknown","0"
"2018","510294001213","DAN RIVER MIDDLE","VA","Female","259"
"2018","510294001213","DAN RIVER MIDDLE","VA","Male","259"
"2018","510405003042","DANIEL MORGAN INTERMEDIATE SCHOOL","VA","Total","688"
"2018","510405003042","DANIEL MORGAN INTERMEDIATE SCHOOL","VA","Unknown","0"
"2018","510405003042","DANIEL MORGAN INTERMEDIATE SCHOOL","VA","Female","321"
"2018","510405003042","DANIEL MORGAN INTERMEDIATE SCHOOL","VA","Male","367"
"2018","510405001777","DANIEL MORGAN MIDDLE","VA","Total","655"
"2018","510405001777","DANIEL MORGAN MIDDLE","VA","Unknown","0"
"2018","510405001777","DANIEL MORGAN MIDDLE","VA","Female","325"
"2018","510405001777","DANIEL MORGAN MIDDLE","VA","Male","330"
"2018","510126002530","DANIELS RUN ELEM","VA","Total","714"
"2018","510126002530","DANIELS RUN ELEM","VA","Unknown","0"
"2018","510126002530","DANIELS RUN ELEM","VA","Female","336"
"2018","510126002530","DANIELS RUN ELEM","VA","Male","378"
"2018","510415001813","DARE ELEM","VA","Total","407"
"2018","510415001813","DARE ELEM","VA","Unknown","0"
"2018","510415001813","DARE ELEM","VA","Female","204"
"2018","510415001813","DARE ELEM","VA","Male","203"
"2018","510264001044","DAVID A. DUTROW ELEM","VA","Total","523"
"2018","510264001044","DAVID A. DUTROW ELEM","VA","Unknown","0"
"2018","510264001044","DAVID A. DUTROW ELEM","VA","Female","280"
"2018","510264001044","DAVID A. DUTROW ELEM","VA","Male","243"
"2018","510309001275","DAVID A. HARRISON ELEM","VA","Total","581"
"2018","510309001275","DAVID A. HARRISON ELEM","VA","Unknown","0"
"2018","510309001275","DAVID A. HARRISON ELEM","VA","Female","268"
"2018","510309001275","DAVID A. HARRISON ELEM","VA","Male","313"
"2018","510126002008","DAVIS CAREER CENTER","VA","Total","0"
"2018","510126002008","DAVIS CAREER CENTER","VA","Unknown","0"
"2018","510126002008","DAVIS CAREER CENTER","VA","Female","0"
"2018","510126002008","DAVIS CAREER CENTER","VA","Male","0"
"2018","510189000812","DAVIS ELEM","VA","Total","531"
"2018","510189000812","DAVIS ELEM","VA","Unknown","0"
"2018","510189000812","DAVIS ELEM","VA","Female","257"
"2018","510189000812","DAVIS ELEM","VA","Male","274"
"2018","510045001944","DAY TREATMENT PROGRAM","VA","Total","0"
"2018","510045001944","DAY TREATMENT PROGRAM","VA","Unknown","0"
"2018","510045001944","DAY TREATMENT PROGRAM","VA","Female","0"
"2018","510045001944","DAY TREATMENT PROGRAM","VA","Male","0"
"2018","510234002205","DEARINGTON ELEM/INNOVATION","VA","Total","204"
"2018","510234002205","DEARINGTON ELEM/INNOVATION","VA","Unknown","0"
"2018","510234002205","DEARINGTON ELEM/INNOVATION","VA","Female","105"
"2018","510234002205","DEARINGTON ELEM/INNOVATION","VA","Male","99"
"2018","510081002223","DEEP CREEK CENTRAL ELEM","VA","Total","792"
"2018","510081002223","DEEP CREEK CENTRAL ELEM","VA","Unknown","0"
"2018","510081002223","DEEP CREEK CENTRAL ELEM","VA","Female","403"
"2018","510081002223","DEEP CREEK CENTRAL ELEM","VA","Male","389"
"2018","510081000288","DEEP CREEK ELEM","VA","Total","760"
"2018","510081000288","DEEP CREEK ELEM","VA","Unknown","0"
"2018","510081000288","DEEP CREEK ELEM","VA","Female","366"
"2018","510081000288","DEEP CREEK ELEM","VA","Male","394"
"2018","510081001832","DEEP CREEK HIGH","VA","Total","1613"
"2018","510081001832","DEEP CREEK HIGH","VA","Unknown","0"
"2018","510081001832","DEEP CREEK HIGH","VA","Female","831"
"2018","510081001832","DEEP CREEK HIGH","VA","Male","782"
"2018","510081000289","DEEP CREEK MIDDLE","VA","Total","764"
"2018","510081000289","DEEP CREEK MIDDLE","VA","Unknown","0"
"2018","510081000289","DEEP CREEK MIDDLE","VA","Female","390"
"2018","510081000289","DEEP CREEK MIDDLE","VA","Male","374"
"2018","510189002278","DEEP RUN HIGH","VA","Total","1784"
"2018","510189002278","DEEP RUN HIGH","VA","Unknown","0"
"2018","510189002278","DEEP RUN HIGH","VA","Female","806"
"2018","510189002278","DEEP RUN HIGH","VA","Male","978"
"2018","510126000768","DEER PARK ELEM","VA","Total","585"
"2018","510126000768","DEER PARK ELEM","VA","Unknown","0"
"2018","510126000768","DEER PARK ELEM","VA","Female","290"
"2018","510126000768","DEER PARK ELEM","VA","Male","295"
"2018","510264001637","DEER PARK ELEM","VA","Total","549"
"2018","510264001637","DEER PARK ELEM","VA","Unknown","0"
"2018","510264001637","DEER PARK ELEM","VA","Female","295"
"2018","510264001637","DEER PARK ELEM","VA","Male","254"
"2018","510264002296","DENBIGH EARLY CHILDHOOD CENTER","VA","Total","475"
"2018","510264002296","DENBIGH EARLY CHILDHOOD CENTER","VA","Unknown","0"
"2018","510264002296","DENBIGH EARLY CHILDHOOD CENTER","VA","Female","228"
"2018","510264002296","DENBIGH EARLY CHILDHOOD CENTER","VA","Male","247"
"2018","510264001047","DENBIGH HIGH","VA","Total","1307"
"2018","510264001047","DENBIGH HIGH","VA","Unknown","0"
"2018","510264001047","DENBIGH HIGH","VA","Female","524"
"2018","510264001047","DENBIGH HIGH","VA","Male","783"
"2018","510384002770","DIAMOND SPRINGS ELEM","VA","Total","571"
"2018","510384002770","DIAMOND SPRINGS ELEM","VA","Unknown","0"
"2018","510384002770","DIAMOND SPRINGS ELEM","VA","Female","257"
"2018","510384002770","DIAMOND SPRINGS ELEM","VA","Male","314"
"2018","510117000411","DINWIDDIE ELEM","VA","Total","343"
"2018","510117000411","DINWIDDIE ELEM","VA","Unknown","0"
"2018","510117000411","DINWIDDIE ELEM","VA","Female","168"
"2018","510117000411","DINWIDDIE ELEM","VA","Male","175"
"2018","510117000410","DINWIDDIE HIGH","VA","Total","1330"
"2018","510117000410","DINWIDDIE HIGH","VA","Unknown","0"
"2018","510117000410","DINWIDDIE HIGH","VA","Female","645"
"2018","510117000410","DINWIDDIE HIGH","VA","Male","685"
"2018","510117000409","DINWIDDIE MIDDLE","VA","Total","998"
"2018","510117000409","DINWIDDIE MIDDLE","VA","Unknown","0"
"2018","510117000409","DINWIDDIE MIDDLE","VA","Female","493"
"2018","510117000409","DINWIDDIE MIDDLE","VA","Male","505"
"2018","510027003006","DISCOVERY ELEM","VA","Total","594"
"2018","510027003006","DISCOVERY ELEM","VA","Unknown","0"
"2018","510027003006","DISCOVERY ELEM","VA","Female","267"
"2018","510027003006","DISCOVERY ELEM","VA","Male","327"
"2018","510225002955","DISCOVERY ELEM","VA","Total","835"
"2018","510225002955","DISCOVERY ELEM","VA","Unknown","0"
"2018","510225002955","DISCOVERY ELEM","VA","Female","392"
"2018","510225002955","DISCOVERY ELEM","VA","Male","443"
"2018","510264001062","DISCOVERY STEM ACADEMY","VA","Total","614"
"2018","510264001062","DISCOVERY STEM ACADEMY","VA","Unknown","0"
"2018","510264001062","DISCOVERY STEM ACADEMY","VA","Female","306"
"2018","510264001062","DISCOVERY STEM ACADEMY","VA","Male","308"
"2018","510126000458","DOGWOOD ELEM","VA","Total","729"
"2018","510126000458","DOGWOOD ELEM","VA","Unknown","0"
"2018","510126000458","DOGWOOD ELEM","VA","Female","362"
"2018","510126000458","DOGWOOD ELEM","VA","Male","367"
"2018","510225002411","DOMINION HIGH","VA","Total","1588"
"2018","510225002411","DOMINION HIGH","VA","Unknown","0"
"2018","510225002411","DOMINION HIGH","VA","Female","730"
"2018","510225002411","DOMINION HIGH","VA","Male","858"
"2018","510225001632","DOMINION TRAIL ELEM","VA","Total","704"
"2018","510225001632","DOMINION TRAIL ELEM","VA","Unknown","0"
"2018","510225001632","DOMINION TRAIL ELEM","VA","Female","335"
"2018","510225001632","DOMINION TRAIL ELEM","VA","Male","369"
"2018","510189000794","DONAHOE ELEM","VA","Total","522"
"2018","510189000794","DONAHOE ELEM","VA","Unknown","0"
"2018","510189000794","DONAHOE ELEM","VA","Female","262"
"2018","510189000794","DONAHOE ELEM","VA","Male","260"
"2018","510366002600","DONALD B. DIXON-LYLE R. SMITH MIDDLE","VA","Total","776"
"2018","510366002600","DONALD B. DIXON-LYLE R. SMITH MIDDLE","VA","Unknown","0"
"2018","510366002600","DONALD B. DIXON-LYLE R. SMITH MIDDLE","VA","Female","363"
"2018","510366002600","DONALD B. DIXON-LYLE R. SMITH MIDDLE","VA","Male","413"
"2018","510012000039","DOUGLAS MACARTHUR ELEM","VA","Total","710"
"2018","510012000039","DOUGLAS MACARTHUR ELEM","VA","Unknown","0"
"2018","510012000039","DOUGLAS MACARTHUR ELEM","VA","Female","356"
"2018","510012000039","DOUGLAS MACARTHUR ELEM","VA","Male","354"
"2018","510300001245","DOUGLASS PARK ELEM","VA","Total","679"
"2018","510300001245","DOUGLASS PARK ELEM","VA","Unknown","0"
"2018","510300001245","DOUGLASS PARK ELEM","VA","Female","347"
"2018","510300001245","DOUGLASS PARK ELEM","VA","Male","332"
"2018","510225002281","DOUGLASS SCHOOL","VA","Total","0"
"2018","510225002281","DOUGLASS SCHOOL","VA","Unknown","0"
"2018","510225002281","DOUGLASS SCHOOL","VA","Female","0"
"2018","510225002281","DOUGLASS SCHOOL","VA","Male","0"
"2018","510126002117","DRANESVILLE ELEM","VA","Total","730"
"2018","510126002117","DRANESVILLE ELEM","VA","Unknown","0"
"2018","510126002117","DRANESVILLE ELEM","VA","Female","332"
"2018","510126002117","DRANESVILLE ELEM","VA","Male","398"
"2018","510027000087","DREW MODEL ELEM","VA","Total","673"
"2018","510027000087","DREW MODEL ELEM","VA","Unknown","0"
"2018","510027000087","DREW MODEL ELEM","VA","Female","326"
"2018","510027000087","DREW MODEL ELEM","VA","Male","347"
"2018","510192000855","DREWRY MASON ELEM","VA","Total","439"
"2018","510192000855","DREWRY MASON ELEM","VA","Unknown","0"
"2018","510192000855","DREWRY MASON ELEM","VA","Female","212"
"2018","510192000855","DREWRY MASON ELEM","VA","Male","227"
"2018","510219000890","DRYDEN ELEM","VA","Total","291"
"2018","510219000890","DRYDEN ELEM","VA","Unknown","0"
"2018","510219000890","DRYDEN ELEM","VA","Female","141"
"2018","510219000890","DRYDEN ELEM","VA","Male","150"
"2018","510315001332","DUBLIN ELEM","VA","Total","475"
"2018","510315001332","DUBLIN ELEM","VA","Unknown","0"
"2018","510315001332","DUBLIN ELEM","VA","Female","240"
"2018","510315001332","DUBLIN ELEM","VA","Male","235"
"2018","510315001333","DUBLIN MIDDLE","VA","Total","505"
"2018","510315001333","DUBLIN MIDDLE","VA","Unknown","0"
"2018","510315001333","DUBLIN MIDDLE","VA","Female","260"
"2018","510315001333","DUBLIN MIDDLE","VA","Male","245"
"2018","510144000635","DUDLEY ELEM","VA","Total","272"
"2018","510144000635","DUDLEY ELEM","VA","Unknown","0"
"2018","510144000635","DUDLEY ELEM","VA","Female","130"
"2018","510144000635","DUDLEY ELEM","VA","Male","142"
"2018","510381001650","DUDLEY PRIMARY","VA","Total","299"
"2018","510381001650","DUDLEY PRIMARY","VA","Unknown","0"
"2018","510381001650","DUDLEY PRIMARY","VA","Female","148"
"2018","510381001650","DUDLEY PRIMARY","VA","Male","151"
"2018","510348001528","DUFFIELD-PATTONSVILLE PRIMARY","VA","Total","293"
"2018","510348001528","DUFFIELD-PATTONSVILLE PRIMARY","VA","Unknown","0"
"2018","510348001528","DUFFIELD-PATTONSVILLE PRIMARY","VA","Female","132"
"2018","510348001528","DUFFIELD-PATTONSVILLE PRIMARY","VA","Male","161"
"2018","510189000796","DUMBARTON ELEM","VA","Total","629"
"2018","510189000796","DUMBARTON ELEM","VA","Unknown","0"
"2018","510189000796","DUMBARTON ELEM","VA","Female","329"
"2018","510189000796","DUMBARTON ELEM","VA","Male","300"
"2018","510313001292","DUMFRIES ELEM","VA","Total","451"
"2018","510313001292","DUMFRIES ELEM","VA","Unknown","0"
"2018","510313001292","DUMFRIES ELEM","VA","Female","247"
"2018","510313001292","DUMFRIES ELEM","VA","Male","204"
"2018","510348001529","DUNGANNON INTERMEDIATE","VA","Total","62"
"2018","510348001529","DUNGANNON INTERMEDIATE","VA","Unknown","0"
"2018","510348001529","DUNGANNON INTERMEDIATE","VA","Female","28"
"2018","510348001529","DUNGANNON INTERMEDIATE","VA","Male","34"
"2018","510126002406","DUNN LORING E C RESOURCE CTR","VA","Total","282"
"2018","510126002406","DUNN LORING E C RESOURCE CTR","VA","Unknown","0"
"2018","510126002406","DUNN LORING E C RESOURCE CTR","VA","Female","100"
"2018","510126002406","DUNN LORING E C RESOURCE CTR","VA","Male","182"
"2018","510198000866","DUPONT ELEM","VA","Total","644"
"2018","510198000866","DUPONT ELEM","VA","Unknown","0"
"2018","510198000866","DUPONT ELEM","VA","Female","320"
"2018","510198000866","DUPONT ELEM","VA","Male","324"
"2018","510111002960","E. A. GIBSON ELEM","VA","Total","571"
"2018","510111002960","E. A. GIBSON ELEM","VA","Unknown","0"
"2018","510111002960","E. A. GIBSON ELEM","VA","Female","279"
"2018","510111002960","E. A. GIBSON ELEM","VA","Male","292"
"2018","510387001730","E. WILSON MORRISON ELEM","VA","Total","476"
"2018","510387001730","E. WILSON MORRISON ELEM","VA","Unknown","0"
"2018","510387001730","E. WILSON MORRISON ELEM","VA","Female","218"
"2018","510387001730","E. WILSON MORRISON ELEM","VA","Male","258"
"2018","510390001739","E.B. STANLEY MIDDLE","VA","Total","659"
"2018","510390001739","E.B. STANLEY MIDDLE","VA","Unknown","0"
"2018","510390001739","E.B. STANLEY MIDDLE","VA","Female","336"
"2018","510390001739","E.B. STANLEY MIDDLE","VA","Male","323"
"2018","510234000956","E.C. GLASS HIGH","VA","Total","1382"
"2018","510234000956","E.C. GLASS HIGH","VA","Unknown","0"
"2018","510234000956","E.C. GLASS HIGH","VA","Female","692"
"2018","510234000956","E.C. GLASS HIGH","VA","Male","690"
"2018","510313001293","E.H. MARSTELLER MIDDLE","VA","Total","1308"
"2018","510313001293","E.H. MARSTELLER MIDDLE","VA","Unknown","0"
"2018","510313001293","E.H. MARSTELLER MIDDLE","VA","Female","626"
"2018","510313001293","E.H. MARSTELLER MIDDLE","VA","Male","682"
"2018","510324001361","E.S.H. GREENE ELEM","VA","Total","670"
"2018","510324001361","E.S.H. GREENE ELEM","VA","Unknown","0"
"2018","510324001361","E.S.H. GREENE ELEM","VA","Female","296"
"2018","510324001361","E.S.H. GREENE ELEM","VA","Male","374"
"2018","510225002282","EAGLE RIDGE MIDDLE","VA","Total","1222"
"2018","510225002282","EAGLE RIDGE MIDDLE","VA","Unknown","0"
"2018","510225002282","EAGLE RIDGE MIDDLE","VA","Female","611"
"2018","510225002282","EAGLE RIDGE MIDDLE","VA","Male","611"
"2018","510042000170","EAGLE ROCK ELEM","VA","Total","163"
"2018","510042000170","EAGLE ROCK ELEM","VA","Unknown","0"
"2018","510042000170","EAGLE ROCK ELEM","VA","Female","91"
"2018","510042000170","EAGLE ROCK ELEM","VA","Male","72"
"2018","510126002496","EAGLE VIEW ELEM","VA","Total","661"
"2018","510126002496","EAGLE VIEW ELEM","VA","Unknown","0"
"2018","510126002496","EAGLE VIEW ELEM","VA","Female","319"
"2018","510126002496","EAGLE VIEW ELEM","VA","Male","342"
"2018","510012003057","EARLY CHILDHOOD CENTER","VA","Total","175"
"2018","510012003057","EARLY CHILDHOOD CENTER","VA","Unknown","0"
"2018","510012003057","EARLY CHILDHOOD CENTER","VA","Female","74"
"2018","510012003057","EARLY CHILDHOOD CENTER","VA","Male","101"
"2018","510339002803","EAST ROCKINGHAM HIGH","VA","Total","711"
"2018","510339002803","EAST ROCKINGHAM HIGH","VA","Unknown","0"
"2018","510339002803","EAST ROCKINGHAM HIGH","VA","Female","346"
"2018","510339002803","EAST ROCKINGHAM HIGH","VA","Male","365"
"2018","510346002047","EAST SALEM ELEM","VA","Total","454"
"2018","510346002047","EAST SALEM ELEM","VA","Unknown","0"
"2018","510346002047","EAST SALEM ELEM","VA","Female","207"
"2018","510346002047","EAST SALEM ELEM","VA","Male","247"
"2018","510159001920","EASTERN COMBINED","VA","Total","429"
"2018","510159001920","EASTERN COMBINED","VA","Unknown","0"
"2018","510159001920","EASTERN COMBINED","VA","Female","215"
"2018","510159001920","EASTERN COMBINED","VA","Male","214"
"2018","510252002818","EASTERN MONTGOMERY ELEM","VA","Total","463"
"2018","510252002818","EASTERN MONTGOMERY ELEM","VA","Unknown","0"
"2018","510252002818","EASTERN MONTGOMERY ELEM","VA","Female","236"
"2018","510252002818","EASTERN MONTGOMERY ELEM","VA","Male","227"
"2018","510252002541","EASTERN MONTGOMERY HIGH","VA","Total","269"
"2018","510252002541","EASTERN MONTGOMERY HIGH","VA","Unknown","0"
"2018","510252002541","EASTERN MONTGOMERY HIGH","VA","Female","132"
"2018","510252002541","EASTERN MONTGOMERY HIGH","VA","Male","137"
"2018","510004602262","EASTERN ST. HOSP. ED. PRG","VA","Total","0"
"2018","510004602262","EASTERN ST. HOSP. ED. PRG","VA","Unknown","0"
"2018","510004602262","EASTERN ST. HOSP. ED. PRG","VA","Female","0"
"2018","510004602262","EASTERN ST. HOSP. ED. PRG","VA","Male","0"
"2018","510105002758","EASTERN VIEW HIGH","VA","Total","1362"
"2018","510105002758","EASTERN VIEW HIGH","VA","Unknown","0"
"2018","510105002758","EASTERN VIEW HIGH","VA","Female","641"
"2018","510105002758","EASTERN VIEW HIGH","VA","Male","721"
"2018","510267001094","EASTON PRESCHOOL","VA","Total","122"
"2018","510267001094","EASTON PRESCHOOL","VA","Unknown","0"
"2018","510267001094","EASTON PRESCHOOL","VA","Female","51"
"2018","510267001094","EASTON PRESCHOOL","VA","Male","71"
"2018","510408001786","EASTSIDE HIGH","VA","Total","418"
"2018","510408001786","EASTSIDE HIGH","VA","Unknown","0"
"2018","510408001786","EASTSIDE HIGH","VA","Female","198"
"2018","510408001786","EASTSIDE HIGH","VA","Male","220"
"2018","510189001912","ECHO LAKE ELEM","VA","Total","546"
"2018","510189001912","ECHO LAKE ELEM","VA","Unknown","0"
"2018","510189001912","ECHO LAKE ELEM","VA","Female","270"
"2018","510189001912","ECHO LAKE ELEM","VA","Male","276"
"2018","510084002177","ECOFF ELEM","VA","Total","712"
"2018","510084002177","ECOFF ELEM","VA","Unknown","0"
"2018","510084002177","ECOFF ELEM","VA","Female","373"
"2018","510084002177","ECOFF ELEM","VA","Male","339"
"2018","510099000368","EDGEMONT PRIMARY","VA","Total","395"
"2018","510099000368","EDGEMONT PRIMARY","VA","Unknown","0"
"2018","510099000368","EDGEMONT PRIMARY","VA","Female","184"
"2018","510099000368","EDGEMONT PRIMARY","VA","Male","211"
"2018","510126002951","EDISON HIGH SCHOOL ACADEMY","VA","Total","0"
"2018","510126002951","EDISON HIGH SCHOOL ACADEMY","VA","Unknown","0"
"2018","510126002951","EDISON HIGH SCHOOL ACADEMY","VA","Female","0"
"2018","510126002951","EDISON HIGH SCHOOL ACADEMY","VA","Male","0"
"2018","510126000461","EDISON HIGH","VA","Total","2119"
"2018","510126000461","EDISON HIGH","VA","Unknown","0"
"2018","510126000461","EDISON HIGH","VA","Female","1012"
"2018","510126000461","EDISON HIGH","VA","Male","1107"
"2018","510366001595","EDWARD E. DREW JR. MIDDLE","VA","Total","605"
"2018","510366001595","EDWARD E. DREW JR. MIDDLE","VA","Unknown","0"
"2018","510366001595","EDWARD E. DREW JR. MIDDLE","VA","Female","305"
"2018","510366001595","EDWARD E. DREW JR. MIDDLE","VA","Male","300"
"2018","510030001080","EDWARD G CLYMORE ELEM","VA","Total","779"
"2018","510030001080","EDWARD G CLYMORE ELEM","VA","Unknown","0"
"2018","510030001080","EDWARD G CLYMORE ELEM","VA","Female","422"
"2018","510030001080","EDWARD G CLYMORE ELEM","VA","Male","357"
"2018","510174000707","EDWARD W WYATT MIDDLE","VA","Total","480"
"2018","510174000707","EDWARD W WYATT MIDDLE","VA","Unknown","0"
"2018","510174000707","EDWARD W WYATT MIDDLE","VA","Female","229"
"2018","510174000707","EDWARD W WYATT MIDDLE","VA","Male","251"
