year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,school_status,lowest_grade_offered,highest_grade_offered,enrollment,title_i_status,title_i_eligible,title_i_schoolwide,magnet,shared_time,virtual,lunch_program,teachers_fte,school_id,seasch,city_location,zip_location,latitude,longitude,urban_centric_locale,congress_district_id,state_leg_district_lower,state_leg_district_upper,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,direct_certification
"2018","450333000884","Dacusville Elementary","SC","Pickens 01","Primary","Regular school","No","Open","Pre-K","5","565","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","36","00884","3901-016","Easley","29640","34.912726","-82.543818","Rural, fringe","4503","45004","45002","284","36","320","245"
"2018","450333000896","Dacusville Middle","SC","Pickens 01","Middle","Regular school","No","Open","6","8","341","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","20","00896","3901-001","Easley","29640","34.91508","-82.539396","Rural, fringe","4503","45004","45002","140","27","167","89"
"2018","450249000616","Daisy Elementary","SC","Horry 01","Primary","Regular school","No","Open","Pre-K","5","612","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","43","00616","2601-021","Loris","29569","33.992572","-78.860591","Rural, distant","4507","45105","45028","612","","612","248"
"2018","450117001472","Daniel Island School","SC","Berkeley 01","Primary","Regular school","No","Open","Pre-K","8","1153","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","67","01472","0801-048","Charleston","29492","32.848706","-79.909936","City, midsize","4501","45099","45037","47","4","51","44"
"2018","450347001056","Daniel Morgan Technology Center","SC","Spartanburg 80","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","19","01056","4280-995","Spartanburg","29307","34.98064","-81.863109","Suburb, midsize","4504","45032","45013","0","0","0","3"
"2018","450186001498","Darlington County Institute of Technology","SC","Darlington 01","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","16","01498","1601-995","Darlington","29532","34.302577","-79.932419","Rural, fringe","4507","45062","45029","0","0","0","3"
"2018","450186000095","Darlington High","SC","Darlington 01","High","Regular school","No","Open","9","12","1091","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","75","00095","1601-030","Darlington","29532","34.31832","-79.879369","Suburb, small","4507","45062","45029","1091","","1091","548"
"2018","450186000098","Darlington Middle","SC","Darlington 01","Middle","Regular school","No","Open","6","8","1017","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","58","00098","1601-031","Darlington","29532","34.302394","-79.936189","Rural, fringe","4507","45062","45029","1017","","1017","546"
"2018","450144001667","Deer Park Middle","SC","Charleston 01","Middle","Regular school","No","Open","6","8","570","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","37","01667","1001-116","North Charleston","29406","32.96345","-80.048931","City, midsize","4501","45117","45044","570","","570","325"
"2018","450270001627","Deerfield Elementary","SC","Lexington 01","Primary","Regular school","No","Open","Pre-K","5","723","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","50","01627","3201-070","Lexington","29073","33.905669","-81.285878","Rural, fringe","4502","45096","45023","245","42","287","158"
"2018","450213000427","Delmae Elementary","SC","Florence 01","Primary","Regular school","No","Open","Kindergarten","4","737","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","46","00427","2101-010","Florence","29501","34.172245","-79.822653","City, small","4507","45063","45031","330","36","366","226"
"2018","450096000122","Denmark Olar High","SC","Bamberg 02","High","Regular school","No","Open","9","12","170","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","22","00122","0502-007","Denmark","29042","33.327845","-81.12308","Rural, fringe","4506","45090","45040","170","","170","125"
"2018","450096001426","Denmark-Olar Elementary","SC","Bamberg 02","Primary","Regular school","No","Open","Pre-K","5","341","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","24","01426","0502-010","Denmark","29042","33.309268","-81.130167","Town, distant","4506","45090","45040","341","","341","320"
"2018","450096000123","Denmark-Olar Middle","SC","Bamberg 02","Middle","Regular school","No","Open","6","8","160","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","11","00123","0502-008","Denmark","29042","33.302099","-81.143253","Rural, fringe","4506","45090","45040","160","","160","105"
"2018","450267000709","Dennis Elementary","SC","Lee 01","Primary","Regular school","No","Open","Pre-K","5","451","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","25","00709","3101-007","Bishopville","29010","34.227473","-80.252753","Town, distant","4505","45050","45029","451","","451","340"
"2018","450339001311","Dent Middle","SC","Richland 02","Middle","Regular school","No","Open","6","8","1273","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","89","01311","4002-072","Columbia","29206","34.062508","-80.955022","Suburb, large","4502","45078","45022","682","92","774","535"
"2018","450117000035","Devon Forest Elementary","SC","Berkeley 01","Primary","Regular school","No","Open","Pre-K","5","947","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","56","00035","0801-039","Goose Creek","29455","33.038746","-80.075227","Suburb, large","4501","45117","45044","549","80","629","383"
"2018","450213001331","Dewey-Carter Elementary","SC","Florence 01","Primary","Regular school","No","Open","Pre-K","6","786","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","50","01331","2101-019","Effingham","29541","34.087811","-79.769054","Rural, fringe","4507","45060","45031","584","41","625","439"
"2018","450069000066","Diamond Hill Elementary","SC","Abbeville 60","Primary","Regular school","No","Open","Pre-K","7","318","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","23","00066","0160-019","Abbeville","29620","34.255882","-82.564823","Rural, distant","4503","45011","45010","177","29","206","123"
"2018","450187000388","Dillon County Applied Technology Center","SC","Dillon 80","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","10","00388","1780-995","Dillon","29536","34.406226","-79.350719","Rural, fringe","4507","45055","45030","0","0","0","3"
"2018","450192000385","Dillon High","SC","Dillon 04","High","Regular school","No","Open","9","12","886","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","51","00385","1704-005","Dillon","29536","34.434312","-79.355225","Town, distant","4507","45055","45030","886","","886","495"
"2018","450192001596","Dillon Middle","SC","Dillon 04","Middle","Regular school","No","Open","6","8","692","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","39","01596","1704-010","Dillon","29536","34.43325","-79.354045","Town, distant","4507","45055","45030","692","","692","467"
"2018","450069000012","Dixie High","SC","Abbeville 60","High","Regular school","No","Open","8","12","451","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","28","00012","0160-003","Due West","29639","34.327491","-82.388343","Rural, distant","4503","45011","45010","217","26","243","102"
"2018","450390001649","Dobys Bridge Elementary","SC","York 04","Primary","Regular school","No","Open","Kindergarten","5","1020","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","65","01649","4604-059","Fort Mill","29715","34.980064","-80.919893","Rural, fringe","4505","45045","45016","38","15","53","32"
"2018","450255000760","Dobys Mill Elementary","SC","Kershaw 01","Primary","Regular school","No","Open","Pre-K","5","641","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","38","00760","2801-024","Lugoff","29078","34.148133","-80.731835","Rural, fringe","4505","45080","45035","292","46","338","221"
"2018","450231000578","Donaldson Career Center","SC","Greenville 01","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","14","00578","2301-995","Greenville","29605","34.764598","-82.380013","Suburb, large","4504","45025","45007","0","0","0","3"
"2018","450199000407","Dorchester Career and Technology Center","SC","Dorchester 80","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","25","00407","1880-995","Dorchester","29437","33.148572","-80.387886","Rural, distant","4506","45097","45039","0","0","0","3"
"2018","450363000815","Dorman High Freshman Campus","SC","Spartanburg 06","Secondary","Regular school","No","Open","9","9","851","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","59","00815","4206-089","Roebuck","29376","34.85716","-81.975273","Rural, fringe","4504","45034","45013","412","64","476","236"
"2018","450363001038","Dorman High","SC","Spartanburg 06","High","Regular school","No","Open","9","12","2560","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","123","01038","4206-053","Roebuck","29376","34.849447","-81.971507","Rural, fringe","4504","45034","45013","1064","141","1205","529"
"2018","450207000408","Douglas Elementary","SC","Edgefield 01","Primary","Regular school","No","Open","Pre-K","5","208","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","23","00408","1901-003","Trenton","29847","33.732442","-81.836814","Rural, distant","4503","45082","45025","177","10","187","158"
"2018","450321000875","Dover Elementary","SC","Orangeburg 05","Primary","Regular school","No","Open","Pre-K","5","298","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","19","00875","3805-044","North","29112","33.605335","-81.106623","Rural, distant","4502","45093","45040","298","","298","214"
"2018","450201001673","Dr. Eugene Sires Elementary","SC","Dorchester 02","Primary","Regular school","No","Open","Pre-K","5","798","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","52","01673","1802-030","Summerville","29485","32.981855","-80.155491","Suburb, large","4501","45094","45038","336","47","383","234"
"2018","450231001633","Dr. Phinnize J. Fisher Middle","SC","Greenville 01","Middle","Regular school","No","Open","6","8","1003","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","59","01633","2301-121","Greenville","29607","34.816319","-82.317871","City, small","4504","45024","45008","266","59","325","235"
"2018","450144001167","Drayton Hall Elementary","SC","Charleston 01","Primary","Regular school","No","Open","Pre-K","5","735","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","42","01167","1001-109","Charleston","29414","32.853459","-80.072817","City, midsize","4501","45114","45041","133","27","160","161"
"2018","450366001710","Drayton Mills Elementary","SC","Spartanburg 07","Primary","Regular school","No","New","Kindergarten","5","700","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","49","01710","4207-087","Spartanburg","29307","34.97253","-81.899531","Suburb, midsize","4504","45032","45013","478","19","497","3"
"2018","450150000274","Draytonville Elementary","SC","Cherokee 01","Primary","Regular school","No","Open","Pre-K","5","238","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","16","00274","1101-010","Gaffney","29340","35.033646","-81.58529","Rural, fringe","4505","45029","45014","238","","238","170"
"2018","450336000950","Dreher High","SC","Richland 01","High","Regular school","No","Open","9","12","1184","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","74","00950","4001-004","Columbia","29205","33.999482","-80.994141","City, midsize","4502","45075","45021","1184","","1184","328"
"2018","450231000506","Duncan Chapel Elementary","SC","Greenville 01","Primary","Regular school","No","Open","Pre-K","5","645","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","43","00506","2301-051","Greenville","29617","34.909605","-82.428157","Suburb, large","4504","45019","45006","645","","645","363"
"2018","450360001016","Duncan Elementary School of the Arts","SC","Spartanburg 05","Primary","Regular school","No","Open","Pre-K","4","610","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","50","01016","4205-046","Duncan","29334","34.930365","-82.128115","Suburb, midsize","4504","45036","45012","334","69","403","281"
"2018","450282000754","Dutch Fork Elementary","SC","Lexington 05","Primary","Regular school","No","Open","Pre-K","5","535","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes participating without using any Provision or the CEP","42","00754","3205-042","Irmo","29063","34.105727","-81.185855","Suburb, large","4502","45071","45020","279","35","314","181"
"2018","450282000017","Dutch Fork High","SC","Lexington 05","High","Regular school","No","Open","9","12","1710","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","108","00017","3205-051","Irmo","29063","34.153055","-81.199464","Rural, fringe","4502","45071","45020","420","89","509","240"
"2018","450282000339","Dutch Fork Middle","SC","Lexington 05","Middle","Regular school","No","Open","7","8","1034","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","70","00339","3205-054","Irmo","29063","34.152875","-81.203819","Rural, fringe","4502","45071","45020","298","58","356","170"
"2018","450387001526","Dutchman Creek Middle","SC","York 03","Middle","Regular school","No","Open","6","8","972","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","58","01526","4603-042","Rock Hill","29732","35.00887","-81.06586","City, small","4505","45046","45015","335","61","396","230"
"2018","450261000696","E. B. Morse Elementary","SC","Laurens 55","Primary","Regular school","No","Open","Pre-K","5","541","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","34","00696","3055-010","Laurens","29360","34.491661","-82.038345","Town, distant","4503","45014","45009","541","","541","264"
"2018","450339000973","E. L. Wright Middle","SC","Richland 02","Primary","Regular school","No","Open","Kindergarten","8","1384","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","88","00973","4002-078","Columbia","29223","34.082976","-80.925102","Suburb, large","4506","45076","45022","552","91","643","399"
"2018","450366001041","E. P. Todd School","SC","Spartanburg 07","Primary","Regular school","No","Open","Pre-K","8","796","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","61","01041","4207-075","Spartanburg","29302","34.911463","-81.903038","City, small","4504","45034","45013","796","","796","419"
"2018","450144000212","E.B. Ellington Elementary","SC","Charleston 01","Primary","Regular school","No","Open","Pre-K","5","384","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","29","00212","1001-059","Ravenel","29470","32.784895","-80.211357","Rural, fringe","4506","45116","45045","384","","384","303"
"2018","450201001483","Eagle Nest Elementary","SC","Dorchester 02","Primary","Regular school","No","Open","Pre-K","5","792","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","55","01483","1802-024","North Charleston","29420","32.909273","-80.124789","City, midsize","4501","45098","45041","417","64","481","222"
"2018","450333000902","Easley High","SC","Pickens 01","High","Regular school","No","Open","9","12","1627","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","86","00902","3901-005","Easley","29642","34.789607","-82.582452","Rural, fringe","4503","45005","45002","538","90","628","384"
"2018","450072000023","East Aiken School of the Arts","SC","Aiken 01","Primary","Regular school","No","Open","Pre-K","5","588","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","42","00023","0201-027","Aiken","29801","33.55185","-81.674386","Suburb, large","4502","45086","45024","588","","588","342"
"2018","450180000331","East Clarendon Middle-High","SC","Clarendon 03","High","Regular school","No","Open","6","12","730","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","41","00331","1403-016","Turbeville","29162","33.89254","-80.014819","Rural, distant","4506","45064","45036","369","43","412","268"
"2018","450192000381","East Elementary","SC","Dillon 04","Primary","Regular school","No","Open","Pre-K","3","478","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","24","00381","1704-007","Dillon","29536","34.41419","-79.362861","Town, distant","4507","45055","45030","478","","478","319"
"2018","450333000885","East End Elementary","SC","Pickens 01","Primary","Regular school","No","Open","Pre-K","5","631","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","40","00885","3901-017","Easley","29640","34.828276","-82.594843","City, small","4503","45005","45002","261","45","306","209"
"2018","450231000509","East North Street Academy","SC","Greenville 01","Primary","Regular school","No","Open","Pre-K","5","782","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes under the Community Eligibility Provision (CEP)","51","00509","2301-054","Greenville","29607","34.858537","-82.371184","City, small","4504","45023","45007","782","","782","404"
"2018","450390800761","Easterling Primary","SC","Marion 10","Primary","Regular school","No","Open","Pre-K","2","580","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","32","00761","3410-003","Marion","29571","34.187069","-79.392651","Town, distant","4507","45057","45030","580","","580","433"
"2018","450264001397","Eastside Elementary","SC","Laurens 56","Primary","Regular school","No","Open","Kindergarten","5","490","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","30","01397","3056-023","Clinton","29325","34.466763","-81.854598","Rural, fringe","4503","45042","45009","490","","490","326"
"2018","450231000563","Eastside High","SC","Greenville 01","High","Regular school","No","Open","9","12","1516","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","80","00563","2301-006","Taylors","29687","34.893639","-82.300793","Suburb, large","4504","45020","45006","276","57","333","341"
"2018","450336000951","Eau Claire High","SC","Richland 01","High","Regular school","No","Open","9","12","512","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","53","00951","4001-005","Columbia","29203","34.048231","-81.040984","City, midsize","4506","45074","45019","512","","512","368"
"2018","450387001132","Ebenezer Avenue Elementary: Traditional Montesorri Inquiry","SC","York 03","Primary","Regular school","No","Open","Pre-K","5","529","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","38","01132","4603-022","Rock Hill","29730","34.932229","-81.027056","City, small","4505","45046","45015","255","46","301","184"
"2018","450390201077","Ebenezer Middle","SC","Sumter 01","Middle","Regular school","No","Open","6","8","367","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","21","01077","4301-002","Sumter","29153","34.016046","-80.401604","Suburb, small","4505","45050","45035","367","","367","212"
"2018","450387001133","Ebinport Elementary","SC","York 03","Primary","Regular school","No","Open","Kindergarten","5","364","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","24","01133","4603-023","Rock Hill","29732","34.968845","-81.030174","City, small","4505","45046","45015","222","22","244","200"
"2018","450240000603","Edgewood Middle","SC","Greenwood 52","Middle","Regular school","No","Open","6","8","384","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","21","00603","2452-026","Ninety Six","29666","34.157235","-82.02609","Rural, distant","4503","45013","45010","180","30","210","102"
"2018","450318000116","Edisto Elementary","SC","Orangeburg 04","Primary","Regular school","No","Open","3","5","607","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","39","00116","3804-053","Orangeburg","29515","33.466387","-80.957125","Rural, distant","4502","45095","45039","607","","607","352"
"2018","450318000862","Edisto High","SC","Orangeburg 04","High","Regular school","No","Open","9","12","636","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","42","00862","3804-024","Cordova","29039","33.444053","-80.937955","Rural, fringe","4502","45095","45039","636","","636","254"
"2018","450318000860","Edisto Primary","SC","Orangeburg 04","Primary","Regular school","No","Open","Pre-K","2","614","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","45","00860","3804-026","Cordova","29039","33.434381","-80.914513","Rural, fringe","4502","45066","45039","614","","614","438"
"2018","450144000225","Edith L. Frierson Elementary","SC","Charleston 01","Primary","Regular school","No","Open","Pre-K","5","124","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","8","00225","1001-075","Wadmalaw Island","29487","32.640757","-80.182427","Rural, distant","4501","45116","45045","124","","124","83"
"2018","450144000200","Edmund A. Burns Elementary","SC","Charleston 01","Primary","Regular school","No","Open","3","5","194","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","26","00200","1001-038","North Charleston","29405","32.86329","-79.979981","City, midsize","4506","45113","45042","194","","194","191"
"2018","450336001305","Edward E. Taylor Elementary","SC","Richland 01","Primary","Regular school","No","Open","Pre-K","5","284","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","18","01305","4001-053","Columbia","29203","34.03188","-81.06136","Suburb, large","4506","45074","45019","284","","284","275"
"2018","450156000305","Edwards Elementary","SC","Chesterfield 01","Primary","Regular school","No","Open","Pre-K","5","503","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes under the Community Eligibility Provision (CEP)","36","00305","1301-014","Chesterfield","29709","34.737634","-80.11771","Rural, distant","4507","45053","45027","503","","503","261"
"2018","450234001338","Eleanor S. Rice Elementary","SC","Greenwood 50","Primary","Regular school","No","Open","Pre-K","5","523","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","37","01338","2450-008","Greenwood","29649","34.226964","-82.140853","Town, distant","4503","45013","45010","523","","523","360"
"2018","450231000541","Ellen Woodside Elementary","SC","Greenville 01","Primary","Regular school","No","Open","Pre-K","5","691","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","40","00541","2301-100","Pelzer","29669","34.648181","-82.390064","Rural, fringe","4503","45028","45009","321","68","389","238"
"2018","450315000877","Elloree Elementary","SC","Orangeburg 03","Primary","Regular school","No","Open","Pre-K","8","441","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","36","00877","3803-047","Elloree","29047","33.529524","-80.551928","Rural, distant","4506","45066","45039","441","","441","301"
"2018","450234000593","Emerald High","SC","Greenwood 50","High","Regular school","No","Open","9","12","858","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","53","00593","2450-001","Greenwood","29646","34.191056","-82.187366","Town, distant","4503","45013","45004","858","","858","324"
"2018","450231000580","Enoree Career Center","SC","Greenville 01","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","13","00580","2301-997","Greenville","29617","34.91069","-82.443161","Suburb, large","4504","45019","45006","0","0","0","3"
"2018","450258000675","Erwin Elementary","SC","Lancaster 01","Primary","Regular school","No","Open","Pre-K","5","427","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","28","00675","2901-017","Lancaster","29720","34.698298","-80.805479","Town, distant","4505","45044","45016","321","36","357","253"
"2018","450246000611","Estill Elementary","SC","Hampton 02","Primary","Regular school","No","Open","Pre-K","5","339","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","19","00611","2502-017","Estill","29918","32.75467","-81.235611","Rural, distant","4506","45122","45045","339","","339","232"
"2018","450246000613","Estill High","SC","Hampton 02","High","Regular school","No","Open","9","12","184","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","21","00613","2502-011","Estill","29918","32.792293","-81.236835","Rural, distant","4506","45122","45045","184","","184","123"
"2018","450246000612","Estill Middle","SC","Hampton 02","Middle","Regular school","No","Open","6","8","171","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","13","00612","2502-014","Estill","29918","32.792293","-81.236835","Rural, distant","4506","45122","45045","171","","171","101"
"2018","450342001186","Evaluation and Detention Center","SC","Dept of Juvenile Justice","High","Other/alternative school","No","Open","5","12","193","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","20","01186","5208-003","Columbia","29210","34.058944","-81.102155","City, midsize","4506","45073","45019","193","","193",""
"2018","450160000328","F. E. Dubose Career Center","SC","Clarendon 80","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","No","9","00328","1480-995","Manning","29102","33.725639","-80.199686","Rural, fringe","4506","45064","45036","0","0","0","3"
